Луна,Нептун,90,,"- работать с психологом
- платить штрафы, налоги
- заниматься творчеством","- попадать в зависимость
- вкладывать деньги, брать кредиты"
Луна,Нептун,180,,"- работать с психологом
- платить штрафы, налоги
- заниматься творчеством","- попадать в зависимость
- вкладывать деньги, брать кредиты"
Луна,Плутон,0,,"- ходить на свидания
- начать совместный бизнес
- заключать деловой союз","- продавливать свою волю
- действовать в одиночку"
Луна,Плутон,60,,"- ходить на свидания
- начать совместный бизнес
- заключать деловой союз","- продавливать свою волю
- действовать в одиночку"
Луна,Плутон,120,,"- ходить на свидания
- начать совместный бизнес
- заключать деловой союз","- продавливать свою волю
- действовать в одиночку"
Луна,Плутон,90,,"- заботиться о других
- решать судебные вопросы
- искать компромиссы","- обвинять партнера
- устраивать свидания"
Луна,Плутон,180,,"- заботиться о других
- решать судебные вопросы
- искать компромиссы","- обвинять партнера
- устраивать свидания"
Луна,Эрида,0,,"- проходить медицинские обследования
- находить помощника
- заказывать витамины, косметику","- критиковать себя и окружающих
- перегружать себя работой"
Луна,Эрида,60,,"- проходить медицинские обследования
- находить помощника
- заказывать витамины, косметику","- критиковать себя и окружающих
- перегружать себя работой"
Луна,Эрида,120,,"- проходить медицинские обследования
- находить помощника
- заказывать витамины, косметику","- критиковать себя и окружающих
- перегружать себя работой"
Луна,Эрида,90,,"- отдавать технику в ремонт
- заботиться о здоровье
- приглашать клининг","- опаздывать
- заболевать"
Луна,Эрида,180,,"- отдавать технику в ремонт
- заботиться о здоровье
- приглашать клининг","- опаздывать
- заболевать"
Солнце,Солнце,0,"Сегодня Ваш астрологический день рождения! Тонус может быть снижен. Не нагружайте себя трудоемкими задачами. Сконцентрируйтесь на том, что Вам нравится. Подумайте и запишите цели на год.",,
Солнце,Солнце,60,"Удачный день для проявления Ваших лидерских качеств, раскрытия талантов и творческих способностей. Можно получить признание и поддержку влиятельных лиц. Планируйте дела, где нужно проявить харизму и профессионализм. Участвуйте в конкурсах.",,
Солнце,Солнце,120,"Удачный день для проявления Ваших лидерских качеств, раскрытия талантов и творческих способностей. Можно получить признание и поддержку влиятельных лиц. Планируйте дела, где нужно проявить харизму и профессионализм. Участвуйте в конкурсах.",,
Солнце,Солнце,90,"Сегодня лучше не проявлять себя активно, не лезть на рожон. Важно беречь свое здоровье, не переутомляться. Неблагоприятно занимать эгоистичную позицию. Можно получить удар по самолюбию или потерять чувство уверенности. ",,
Солнце,Солнце,180,"Сегодня лучше не проявлять себя активно, не лезть на рожон. Важно беречь свое здоровье, не переутомляться. Неблагоприятно занимать эгоистичную позицию. Можно получить удар по самолюбию или потерять чувство уверенности. ",,
Солнце,Луна,0,"Благоприятный во всех отношениях день! Можно уделить внимание семье и близким, укреплять партнерскую сферу, позаботиться о детях, родителях или взять выходной.",,
Солнце,Луна,60,"Благоприятный во всех отношениях день! Можно уделить внимание семье и близким, укреплять партнерскую сферу, позаботиться о детях, родителях или взять выходной.",,
Солнце,Луна,120,"Благоприятный во всех отношениях день! Можно уделить внимание семье и близким, укреплять партнерскую сферу, позаботиться о детях, родителях или взять выходной.",,
Солнце,Луна,90,"Эмоциональный фон будет нестабильный, возможны перепады настроения. Важно сохранять душевное равновесие и не огорчаться по пустякам. Берегите отношения, не допускайте конфликтов в семье.",,
Солнце,Луна,180,"Эмоциональный фон будет нестабильный, возможны перепады настроения. Важно сохранять душевное равновесие и не огорчаться по пустякам. Берегите отношения, не допускайте конфликтов в семье.",,
Солнце,Меркурий,0,"Хороший день для обучения, поездок, работы с документами, переговоров, интеллектуальной деятельности. Благоприятно знакомиться, рекламироваться,  налаживать связи, подписывать договора, начинать коммерческую деятельность.",,
Солнце,Меркурий,60,"Хороший день для обучения, поездок, работы с документами, переговоров, интеллектуальной деятельности. Благоприятно знакомиться, рекламироваться,  налаживать связи, подписывать договора, начинать коммерческую деятельность.",,
Солнце,Меркурий,120,"Хороший день для обучения, поездок, работы с документами, переговоров, интеллектуальной деятельности. Благоприятно знакомиться, рекламироваться,  налаживать связи, подписывать договора, начинать коммерческую деятельность.",,
Солнце,Меркурий,90,"Не рекомендуется заниматься сложным умственным трудом, вероятны ситуации ошибок, описок. Необходимо проявить внимательность на экзаменах, за рулем. Стоит отложить важные переговоры.",,
Солнце,Меркурий,180,"Не рекомендуется заниматься сложным умственным трудом, вероятны ситуации ошибок, описок. Необходимо проявить внимательность на экзаменах, за рулем. Стоит отложить важные переговоры.",,
Солнце,Венера,0,"Благоприятно совершать покупки, дарить и получать подарки, комплименты, посещать рестораны, организовывать свидания. Хороший день для получения прибыли, эффективных продаж, заключения выгодных сделок, уходовых процедур. ",,
Солнце,Венера,60,"Благоприятно совершать покупки, дарить и получать подарки, комплименты, посещать рестораны, организовывать свидания. Хороший день для получения прибыли, эффективных продаж, заключения выгодных сделок, уходовых процедур. ",,
Солнце,Венера,120,"Благоприятно совершать покупки, дарить и получать подарки, комплименты, посещать рестораны, организовывать свидания. Хороший день для получения прибыли, эффективных продаж, заключения выгодных сделок, уходовых процедур. ",,
Солнце,Венера,90,"Не самый удачный день для шопинга, увеличения стоимости своих услуг, затрат на удовольствия. Свидание может быть омрачено денежными спорами, невкусной едой. Возрастает избирательность, придирчивость, потребность в комфорте и жадность.",,
Солнце,Венера,180,"Не самый удачный день для шопинга, увеличения стоимости своих услуг, затрат на удовольствия. Свидание может быть омрачено денежными спорами, невкусной едой. Возрастает избирательность, придирчивость, потребность в комфорте и жадность.",,
Солнце,Марс,0,"Хорошо инициировать любые дела, начинать тренировочный процесс, участвовать в соревнованиях, конкурсах. Можно проявлять смелость, решительность, браться за все дела, которые давно откладывали. Удачно для старта нового дела.",,
Солнце,Марс,60,"Хорошо инициировать любые дела, начинать тренировочный процесс, участвовать в соревнованиях, конкурсах. Можно проявлять смелость, решительность, браться за все дела, которые давно откладывали. Удачно для старта нового дела.",,
Солнце,Марс,120,"Хорошо инициировать любые дела, начинать тренировочный процесс, участвовать в соревнованиях, конкурсах. Можно проявлять смелость, решительность, браться за все дела, которые давно откладывали. Удачно для старта нового дела.",,
Солнце,Марс,90,"День повышенной раздражительности, конфликтности. Стоит аккуратно обращаться с огнем, острыми предметами. Лучше не пропускать тренировку. Конкурентная борьба и желание кому-то что-то доказать будут отнимать много сил.",,
Солнце,Марс,180,"День повышенной раздражительности, конфликтности. Стоит аккуратно обращаться с огнем, острыми предметами. Лучше не пропускать тренировку. Конкурентная борьба и желание кому-то что-то доказать будут отнимать много сил.",,
Солнце,Юпитер,0,"Планируйте участие в семинарах, тренингах личностного роста, нетворкинге. Благоприятно посещать фестивали, концерты, проводить торжества, свадьбы, детские праздники. Можно создавать творческий коллектив, собирать команду, встречаться с интересными людьми.",,
Солнце,Юпитер,60,"Планируйте участие в семинарах, тренингах личностного роста, нетворкинге. Благоприятно посещать фестивали, концерты, проводить торжества, свадьбы, детские праздники. Можно создавать творческий коллектив, собирать команду, встречаться с интересными людьми.",,
Солнце,Юпитер,120,"Планируйте участие в семинарах, тренингах личностного роста, нетворкинге. Благоприятно посещать фестивали, концерты, проводить торжества, свадьбы, детские праздники. Можно создавать творческий коллектив, собирать команду, встречаться с интересными людьми.",,
Солнце,Юпитер,90,"Неудачный день для коллективной деятельности, командной работы, детских мероприятий, общения с родственниками, коллегами, друзьями. Сегодня легко можно потерять уважение, подорвать авторитет. ",,
Солнце,Юпитер,180,"Неудачный день для коллективной деятельности, командной работы, детских мероприятий, общения с родственниками, коллегами, друзьями. Сегодня легко можно потерять уважение, подорвать авторитет. ",,
Солнце,Сатурн,0,"Планируйте обращение к начальству, поход в инстанции. Можно начинать сложный проект, брать на себя дополнительную ответственность. Стоит проявить профессионализм и получить повышение. Благоприятный день для взаимодействия с чиновниками, властными людьми, родителями.",,
Солнце,Сатурн,60,"Планируйте обращение к начальству, поход в инстанции. Можно начинать сложный проект, брать на себя дополнительную ответственность. Стоит проявить профессионализм и получить повышение. Благоприятный день для взаимодействия с чиновниками, властными людьми, родителями.",,
Солнце,Сатурн,120,"Планируйте обращение к начальству, поход в инстанции. Можно начинать сложный проект, брать на себя дополнительную ответственность. Стоит проявить профессионализм и получить повышение. Благоприятный день для взаимодействия с чиновниками, властными людьми, родителями.",,
Солнце,Сатурн,90,"Сегодня в зоне риска суставы, кости, позвоночник, зубы. Важно не халтурить, выполнять свою работу качественно и в срок. Можно получить выговор или отказ, столкнуться с помехами в работе. Не рекомендуется обращаться за разрешениями, лицензиями, открывать ИП.",,
Солнце,Сатурн,180,"Сегодня в зоне риска суставы, кости, позвоночник, зубы. Важно не халтурить, выполнять свою работу качественно и в срок. Можно получить выговор или отказ, столкнуться с помехами в работе. Не рекомендуется обращаться за разрешениями, лицензиями, открывать ИП.",,
Солнце,Уран,0,"Хороший день для различных активностей, выступлений, поездок, начала отпуска. Можно обращаться за консультацией, получать важный совет, наставлять и просвещать других. Благоприятно масштабно заявлять о себе, создавать блог, пиариться в СМИ.",,
Солнце,Уран,60,"Хороший день для различных активностей, выступлений, поездок, начала отпуска. Можно обращаться за консультацией, получать важный совет, наставлять и просвещать других. Благоприятно масштабно заявлять о себе, создавать блог, пиариться в СМИ.",,
Солнце,Уран,120,"Хороший день для различных активностей, выступлений, поездок, начала отпуска. Можно обращаться за консультацией, получать важный совет, наставлять и просвещать других. Благоприятно масштабно заявлять о себе, создавать блог, пиариться в СМИ.",,
Солнце,Уран,90,"Будьте готовы к неожиданностям и форс-мажорам. Имейте про запас план Б, аккуратно ездите за рулем, не превышайте скорость.",,
Солнце,Уран,180,"Будьте готовы к неожиданностям и форс-мажорам. Имейте про запас план Б, аккуратно ездите за рулем, не превышайте скорость.",,
Солнце,Нептун,0,"Благоприятно помогать другим деньгами, задуматься о вложениях и инвестициях, гасить досрочно кредиты и долги. Можно перераспределять прибыль, инициировать оптовые продажи, привлекать денежные средства спонсоров. Усиливается магнетизм и сексуальность.",,
Солнце,Нептун,60,"Благоприятно помогать другим деньгами, задуматься о вложениях и инвестициях, гасить досрочно кредиты и долги. Можно перераспределять прибыль, инициировать оптовые продажи, привлекать денежные средства спонсоров. Усиливается магнетизм и сексуальность.",,
Солнце,Нептун,120,"Благоприятно помогать другим деньгами, задуматься о вложениях и инвестициях, гасить досрочно кредиты и долги. Можно перераспределять прибыль, инициировать оптовые продажи, привлекать денежные средства спонсоров. Усиливается магнетизм и сексуальность.",,
Солнце,Нептун,90,"Нежелательно злоупотреблять алкоголем, возвращаться к вредным привычкам, одалживать деньги или брать в долг. Сохраняйте концентрацию внимания за рулем, не расслабляйтесь раньше времени.",,
Солнце,Нептун,180,"Нежелательно злоупотреблять алкоголем, возвращаться к вредным привычкам, одалживать деньги или брать в долг. Сохраняйте концентрацию внимания за рулем, не расслабляйтесь раньше времени.",,
Солнце,Плутон,0,"Удачный день для заключения союза, брачного или партнерства. Благоприятно укреплять связи, подписывать договора, решать конфликты мирным путем, сотрудничать и получать юридические консультации.",,
Солнце,Плутон,60,"Удачный день для заключения союза, брачного или партнерства. Благоприятно укреплять связи, подписывать договора, решать конфликты мирным путем, сотрудничать и получать юридические консультации.",,
Солнце,Плутон,120,"Удачный день для заключения союза, брачного или партнерства. Благоприятно укреплять связи, подписывать договора, решать конфликты мирным путем, сотрудничать и получать юридические консультации.",,
Солнце,Плутон,90,"Не планируйте романтические свидания, подписание важных деловых соглашений, брачных контрактов. Договориться может быть непросто. Возможны конфликты и взаимные обвинения в партнерской и деловой сфере.",,
Солнце,Плутон,180,"Не планируйте романтические свидания, подписание важных деловых соглашений, брачных контрактов. Договориться может быть непросто. Возможны конфликты и взаимные обвинения в партнерской и деловой сфере.",,
Солнце,Эрида,0,"Хороший день проявить свои профессиональные навыки, показать мастерство, ответственность. Благоприятно помогать другим. Важно уделить внимание своему здоровью.",,
Солнце,Эрида,60,"Хороший день проявить свои профессиональные навыки, показать мастерство, ответственность. Благоприятно помогать другим. Важно уделить внимание своему здоровью.",,
Солнце,Эрида,120,"Хороший день проявить свои профессиональные навыки, показать мастерство, ответственность. Благоприятно помогать другим. Важно уделить внимание своему здоровью.",,
Солнце,Эрида,90,"Сегодня легко допустить ошибку в документах, отчетах. Сохраняйте концентрацию внимания и не перегружайте себя задачами.",,
Солнце,Эрида,180,"Сегодня легко допустить ошибку в документах, отчетах. Сохраняйте концентрацию внимания и не перегружайте себя задачами.",,
Меркурий,Меркурий,0,"День прихода важной информации. Можно получить ответы на наболевшие вопросы. Наблюдайте за знаками, символами, людьми. День может пройти суетливо и бестолково",,
Меркурий,Меркурий,60,"Усиливаются интеллектуальные и коммуникативные способности. Рекомендуется проводить встречи, знакомиться, совершать обзвоны, отправляться в поездки, создавать контент, заниматься логистикой, оформлять доставку, проходить обучение, собеседования, работать с документами, текстами",,
Меркурий,Меркурий,120,"Усиливаются интеллектуальные и коммуникативные способности. Рекомендуется проводить встречи, знакомиться, совершать обзвоны, отправляться в поездки, создавать контент, заниматься логистикой, оформлять доставку, проходить обучение, собеседования, работать с документами, текстами",,
Меркурий,Меркурий,90,"Повышается вероятность сделать ошибку на экзаменах, в текстах, при подписании важных документов. Ухудшается взаимопонимание. Неудачный период для коммерческих сделок, новых знакомств, старта обучения",,
Меркурий,Меркурий,180,"Повышается вероятность сделать ошибку на экзаменах, в текстах, при подписании важных документов. Ухудшается взаимопонимание. Неудачный период для коммерческих сделок, новых знакомств, старта обучения",,
Меркурий,Луна,0,"Получение приятных известий, встречи с друзьями и родственниками, общение в близком кругу и душевные разговоры. Хороший день для переезда, поиска жилья, помещения для бизнеса.",,
Меркурий,Луна,60,"Получение приятных известий, встречи с друзьями и родственниками, общение в близком кругу и душевные разговоры. Хороший день для переезда, поиска жилья, помещения для бизнеса.",,
Меркурий,Луна,120,"Получение приятных известий, встречи с друзьями и родственниками, общение в близком кругу и душевные разговоры. Хороший день для переезда, поиска жилья, помещения для бизнеса.",,
Меркурий,Луна,90,"Сегодня нервозность может быть повышена. Лучше не участвовать в публичных выступлениях, не проходить собеседования. Возможно получение негативной информации, тревога и беспокойство на душе. Сохраняйте режим сна, чтобы не беспокоила бессонница",,
Меркурий,Луна,180,"Сегодня нервозность может быть повышена. Лучше не участвовать в публичных выступлениях, не проходить собеседования. Возможно получение негативной информации, тревога и беспокойство на душе. Сохраняйте режим сна, чтобы не беспокоила бессонница",,
Меркурий,Солнце,0,"Удачный день для общения, налаживания связей, прохождения собеседований, тестов. Может прийти важная информация, позвонить нужный человек. Благоприятно принимать деловые предложения, знакомиться, вести переговоры, выступать с докладом, начинать рекламную кампанию, регистрироваться в соцсетях.",,
Меркурий,Солнце,60,"Удачный день для общения, налаживания связей, прохождения собеседований, тестов. Может прийти важная информация, позвонить нужный человек. Благоприятно принимать деловые предложения, знакомиться, вести переговоры, выступать с докладом, начинать рекламную кампанию, регистрироваться в соцсетях.",,
Меркурий,Солнце,120,"Удачный день для общения, налаживания связей, прохождения собеседований, тестов. Может прийти важная информация, позвонить нужный человек. Благоприятно принимать деловые предложения, знакомиться, вести переговоры, выступать с докладом, начинать рекламную кампанию, регистрироваться в соцсетях.",,
Меркурий,Солнце,90,"Суета и легкомыслие могут привести к неприятностям. Лучше отложить собеседования, сдачу экзаменов, выступления, участие в творческих проектах, важные переговоры. Имейте запас по времени, чтобы никуда не опоздать.",,
Меркурий,Солнце,180,"Суета и легкомыслие могут привести к неприятностям. Лучше отложить собеседования, сдачу экзаменов, выступления, участие в творческих проектах, важные переговоры. Имейте запас по времени, чтобы никуда не опоздать.",,
Меркурий,Венера,0,"Благоприятный день для легкого и приятного времяпрепровождения, общения в кругу друзей, встреч в ресторане. Можно выбирать и дарить подарки, совершать покупки, знакомиться, ходить на свидания, заключать выгодные сделки.",,
Меркурий,Венера,60,"Благоприятный день для легкого и приятного времяпрепровождения, общения в кругу друзей, встреч в ресторане. Можно выбирать и дарить подарки, совершать покупки, знакомиться, ходить на свидания, заключать выгодные сделки.",,
Меркурий,Венера,120,"Благоприятный день для легкого и приятного времяпрепровождения, общения в кругу друзей, встреч в ресторане. Можно выбирать и дарить подарки, совершать покупки, знакомиться, ходить на свидания, заключать выгодные сделки.",,
Меркурий,Венера,90,"Неподходящий день для покупок и праздного времяпрепровождения. Лучше заняться расходами, прояснить ситуацию с деньгами. Не рекомендуется заключать коммерческие сделки, совершать закупку материалов, подписывать деловые соглашения. Встречи могут переноситься, а записи отменяться.",,
Меркурий,Венера,180,"Неподходящий день для покупок и праздного времяпрепровождения. Лучше заняться расходами, прояснить ситуацию с деньгами. Не рекомендуется заключать коммерческие сделки, совершать закупку материалов, подписывать деловые соглашения. Встречи могут переноситься, а записи отменяться.",,
Меркурий,Марс,0,"Активный день для занятий спортом, прогулок на свежем воздухе, участия в велозабеге, начала пробежек. Не стоит сидеть дома, лучше решить много мелких задач и переделать дела. Отличный день для новых деловых и личных знакомств. Повышается ловкость, приходят новые идеи. ",,
Меркурий,Марс,60,"Активный день для занятий спортом, прогулок на свежем воздухе, участия в велозабеге, начала пробежек. Не стоит сидеть дома, лучше решить много мелких задач и переделать дела. Отличный день для новых деловых и личных знакомств. Повышается ловкость, приходят новые идеи. ",,
Меркурий,Марс,120,"Активный день для занятий спортом, прогулок на свежем воздухе, участия в велозабеге, начала пробежек. Не стоит сидеть дома, лучше решить много мелких задач и переделать дела. Отличный день для новых деловых и личных знакомств. Повышается ловкость, приходят новые идеи. ",,
Меркурий,Марс,90,"Сегодня могут возникнуть конфликтные ситуации и споры в коллективе, в кругу близких, среди друзей. Важно успеть подумать, прежде чем отвечать. . Не стоит начинать тренировки на свежем воздухе, давать себе интенсивную кардионагрузку. Многие моменты сегодня будут раздражать. ",,
Меркурий,Марс,180,"Сегодня могут возникнуть конфликтные ситуации и споры в коллективе, в кругу близких, среди друзей. Важно успеть подумать, прежде чем отвечать. . Не стоит начинать тренировки на свежем воздухе, давать себе интенсивную кардионагрузку. Многие моменты сегодня будут раздражать. ",,
Меркурий,Юпитер,0,"Отличный  день для ведения соцсетей, старта прогревов, привлечения внимания подписчиков и клиентов. Показана социальная активность, нетворкинги, общение в группах и чатах. Можно назначать важные встречи, организовывать конференции, собирать друзей. Благоприятно сдавать экзамены, проходить групповое обучение, собеседования.",,
Меркурий,Юпитер,60,"Отличный  день для ведения соцсетей, старта прогревов, привлечения внимания подписчиков и клиентов. Показана социальная активность, нетворкинги, общение в группах и чатах. Можно назначать важные встречи, организовывать конференции, собирать друзей. Благоприятно сдавать экзамены, проходить групповое обучение, собеседования.",,
Меркурий,Юпитер,120,"Отличный  день для ведения соцсетей, старта прогревов, привлечения внимания подписчиков и клиентов. Показана социальная активность, нетворкинги, общение в группах и чатах. Можно назначать важные встречи, организовывать конференции, собирать друзей. Благоприятно сдавать экзамены, проходить групповое обучение, собеседования.",,
Меркурий,Юпитер,90,"Усиливается конфликтный фон, важно избегать перепалок в соцсетях и чатах. Сложно организовать мероприятие на таком аспекте. Слухи и сплетни могут подорвать нашу репутацию. Неудачный день для групповых встреч, учебных мероприятий. Возрастает критика в наш адрес. ",,
Меркурий,Юпитер,180,"Усиливается конфликтный фон, важно избегать перепалок в соцсетях и чатах. Сложно организовать мероприятие на таком аспекте. Слухи и сплетни могут подорвать нашу репутацию. Неудачный день для групповых встреч, учебных мероприятий. Возрастает критика в наш адрес. ",,
Меркурий,Сатурн,0,"Удачный день для прохождения собеседований, получения деловых предложений, участия в совещаниях и планерках. Будьте открыты к предложениям и новым идеям, не отказывайтесь от деловых поездок. Фиксируйте планы на бумаге и прописывайте сроки выполнения задач. Хороший, продуктивный период.",,
Меркурий,Сатурн,60,"Удачный день для прохождения собеседований, получения деловых предложений, участия в совещаниях и планерках. Будьте открыты к предложениям и новым идеям, не отказывайтесь от деловых поездок. Фиксируйте планы на бумаге и прописывайте сроки выполнения задач. Хороший, продуктивный период.",,
Меркурий,Сатурн,120,"Удачный день для прохождения собеседований, получения деловых предложений, участия в совещаниях и планерках. Будьте открыты к предложениям и новым идеям, не отказывайтесь от деловых поездок. Фиксируйте планы на бумаге и прописывайте сроки выполнения задач. Хороший, продуктивный период.",,
Меркурий,Сатурн,90,"Неудачное время для стажировок, собеседований, набора сотрудников и поиска помощника. Много мелких задач, которые могут отвлекать от главного. Сконцентрируйтесь на работе, уменьшите инфопоток, соблюдайте сроки выполнения задач, исключите отвлекающие факторы. Могут возникнуть рабочие накладки.",,
Меркурий,Сатурн,180,"Неудачное время для стажировок, собеседований, набора сотрудников и поиска помощника. Много мелких задач, которые могут отвлекать от главного. Сконцентрируйтесь на работе, уменьшите инфопоток, соблюдайте сроки выполнения задач, исключите отвлекающие факторы. Могут возникнуть рабочие накладки.",,
Меркурий,Уран,0,"Гармоничный день для старта обучения и сдачи экзаменов. Можно отправляться в дорогу, выстраивать маршруты, мониторить путевки. Подходящий день для регистрации блога, активности в соцсетях, проведения эфиров, старта наставничества. ",,
Меркурий,Уран,60,"Гармоничный день для старта обучения и сдачи экзаменов. Можно отправляться в дорогу, выстраивать маршруты, мониторить путевки. Подходящий день для регистрации блога, активности в соцсетях, проведения эфиров, старта наставничества. ",,
Меркурий,Уран,120,"Гармоничный день для старта обучения и сдачи экзаменов. Можно отправляться в дорогу, выстраивать маршруты, мониторить путевки. Подходящий день для регистрации блога, активности в соцсетях, проведения эфиров, старта наставничества. ",,
Меркурий,Уран,90,"Напряженный день с точки зрения сбоев в работе гаджетов, поломки техники, задержек в работе транспорта. Поспешные решения могут привести к неудачам. Не стоит раздавать пустые обещания, навязывать другим свою точку зрения.",,
